season,week,celebrity_name,era,raw_score,judge_share,judge_rank,results,is_eliminated
15,1.0,Sabrina Bryan,Percentage,22.5,0.081374321880651,3.0,Eliminated Week 6,0
15,1.0,Shawn Johnson,Percentage,22.0,0.07956600361663653,4.0,2nd Place,0
15,2.0,Apolo Anton Ohno,Percentage,24.5,0.08876811594202899,4.0,Eliminated Week 9,0
15,2.0,Bristol Palin,Percentage,18.0,0.06521739130434782,12.0,Eliminated Week 4,0
15,2.0,Drew Lachey,Percentage,22.5,0.08152173913043478,7.0,Eliminated Week 3,0
15,2.0,Emmitt Smith,Percentage,22.5,0.08152173913043478,7.0,Eliminated Week 9,0
15,2.0,Gilles Marini,Percentage,25.5,0.09239130434782608,2.0,Eliminated Week 8,0
15,2.0,Helio Castroneves,Percentage,23.0,0.08333333333333333,6.0,Eliminated Week 3,0
15,2.0,Joey Fatone,Percentage,22.5,0.08152173913043478,7.0,Eliminated Week 2,1
15,2.0,Kelly Monaco,Percentage,22.0,0.07971014492753623,10.0,3rd Place,0
15,2.0,Kirstie Alley,Percentage,21.0,0.07608695652173914,11.0,Eliminated Week 8,0
15,2.0,Melissa Rycroft,Percentage,23.5,0.08514492753623189,5.0,1st Place,0
15,2.0,Sabrina Bryan,Percentage,26.0,0.09420289855072464,1.0,Eliminated Week 6,0
15,2.0,Shawn Johnson,Percentage,25.0,0.09057971014492754,3.0,2nd Place,0
15,3.0,Apolo Anton Ohno,Percentage,25.5,0.09172661870503597,4.0,Eliminated Week 9,0
15,3.0,Bristol Palin,Percentage,22.5,0.08093525179856115,11.0,Eliminated Week 4,0
15,3.0,Drew Lachey,Percentage,24.0,0.08633093525179857,9.0,Eliminated Week 3,1
15,3.0,Emmitt Smith,Percentage,25.0,0.08992805755395683,8.0,Eliminated Week 9,0
15,3.0,Gilles Marini,Percentage,25.5,0.09172661870503597,4.0,Eliminated Week 8,0
15,3.0,Helio Castroneves,Percentage,25.5,0.09172661870503597,4.0,Eliminated Week 3,1
15,3.0,Kelly Monaco,Percentage,27.0,0.09712230215827339,1.0,3rd Place,0
15,3.0,Kirstie Alley,Percentage,24.0,0.08633093525179857,9.0,Eliminated Week 8,0
15,3.0,Melissa Rycroft,Percentage,27.0,0.09712230215827339,1.0,1st Place,0
15,3.0,Sabrina Bryan,Percentage,25.5,0.09172661870503597,4.0,Eliminated Week 6,0
15,3.0,Shawn Johnson,Percentage,26.5,0.09532374100719425,3.0,2nd Place,0
15,4.0,Apolo Anton Ohno,Percentage,34.5,0.10730948678071539,7.0,Eliminated Week 9,0
15,4.0,Bristol Palin,Percentage,32.0,0.09953343701399689,8.0,Eliminated Week 4,1
15,4.0,Emmitt Smith,Percentage,36.0,0.1119751166407465,5.0,Eliminated Week 9,0
15,4.0,Gilles Marini,Percentage,39.5,0.12286158631415241,1.0,Eliminated Week 8,0
15,4.0,Kelly Monaco,Percentage,37.5,0.1166407465007776,3.0,3rd Place,0
15,4.0,Kirstie Alley,Percentage,30.0,0.09331259720062209,9.0,Eliminated Week 8,0
15,4.0,Melissa Rycroft,Percentage,37.0,0.1150855365474339,4.0,1st Place,0
15,4.0,Sabrina Bryan,Percentage,35.5,0.1104199066874028,6.0,Eliminated Week 6,0
15,4.0,Shawn Johnson,Percentage,39.5,0.12286158631415241,1.0,2nd Place,0
15,5.0,Apolo Anton Ohno,Percentage,28.25,0.12710911136107986,2.0,Eliminated Week 9,0
15,5.0,Emmitt Smith,Percentage,28.0,0.12598425196850394,6.0,Eliminated Week 9,0
15,5.0,Gilles Marini,Percentage,28.25,0.12710911136107986,2.0,Eliminated Week 8,0
15,5.0,Kelly Monaco,Percentage,25.75,0.11586051743532058,8.0,3rd Place,0
15,5.0,Kirstie Alley,Percentage,26.25,0.11811023622047244,7.0,Eliminated Week 8,0
15,5.0,Melissa Rycroft,Percentage,28.25,0.12710911136107986,2.0,1st Place,0
15,5.0,Sabrina Bryan,Percentage,29.25,0.13160854893138357,1.0,Eliminated Week 6,0
15,5.0,Shawn Johnson,Percentage,28.25,0.12710911136107986,2.0,2nd Place,0
15,6.0,Apolo Anton Ohno,Percentage,30.0,0.13274336283185842,1.0,Eliminated Week 9,0
15,6.0,Emmitt Smith,Percentage,26.5,0.1172566371681416,8.0,Eliminated Week 9,0
15,6.0,Gilles Marini,Percentage,27.5,0.12168141592920353,5.0,Eliminated Week 8,0
15,6.0,Kelly Monaco,Percentage,27.0,0.11946902654867257,7.0,3rd Place,0
15,6.0,Kirstie Alley,Percentage,27.5,0.12168141592920353,5.0,Eliminated Week 8,0
15,6.0,Melissa Rycroft,Percentage,29.5,0.13053097345132744,3.0,1st Place,0
15,6.0,Sabrina Bryan,Percentage,30.0,0.13274336283185842,1.0,Eliminated Week 6,1
15,6.0,Shawn Johnson,Percentage,28.0,0.12389380530973451,4.0,2nd Place,0
15,7.0,Apolo Anton Ohno,Percentage,33.0,0.13636403080504778,6.0,Eliminated Week 9,0
15,7.0,Emmitt Smith,Percentage,34.4999,0.14256198261730507,4.0,Eliminated Week 9,0
15,7.0,Gilles Marini,Percentage,33.4998,0.1384293260352406,5.0,Eliminated Week 8,0
15,7.0,Kelly Monaco,Percentage,36.0,0.14876076087823395,3.0,3rd Place,0
15,7.0,Kirstie Alley,Percentage,27.999899999999997,0.1157024007920684,7.0,Eliminated Week 8,0
15,7.0,Melissa Rycroft,Percentage,38.9999,0.16115707772708432,1.0,1st Place,0
15,7.0,Shawn Johnson,Percentage,37.9998,0.15702442114501983,2.0,2nd Place,0
15,8.0,Apolo Anton Ohno,Percentage,29.2777,0.1469193195013584,2.0,Eliminated Week 9,0
15,8.0,Emmitt Smith,Percentage,29.0554,0.1458037890899821,4.0,Eliminated Week 9,0
15,8.0,Gilles Marini,Percentage,29.2777,0.1469193195013584,2.0,Eliminated Week 8,1
15,8.0,Kelly Monaco,Percentage,28.3333,0.1421801970519487,5.0,3rd Place,0
15,8.0,Kirstie Alley,Percentage,25.5,0.127962327890669,7.0,Eliminated Week 8,1
15,8.0,Melissa Rycroft,Percentage,30.0,0.15054391516549293,1.0,1st Place,0
15,8.0,Shawn Johnson,Percentage,27.8333,0.13967113179919047,6.0,2nd Place,0
15,9.0,Apolo Anton Ohno,Percentage,28.610999999999997,0.20291532535175605,3.0,Eliminated Week 9,1
15,9.0,Emmitt Smith,Percentage,27.0,0.19148976912716836,5.0,Eliminated Week 9,1
15,9.0,Kelly Monaco,Percentage,27.110999999999997,0.19227700484469115,4.0,3rd Place,0
15,9.0,Melissa Rycroft,Percentage,28.7777,0.20409759737077457,2.0,1st Place,0
15,9.0,Shawn Johnson,Percentage,29.5,0.2092203033056099,1.0,2nd Place,0
15,10.0,Kelly Monaco,Percentage,29.1109,0.3331212530739241,2.0,3rd Place,0
15,10.0,Melissa Rycroft,Percentage,29.333099999999998,0.33566392755094215,1.0,1st Place,0
15,10.0,Shawn Johnson,Percentage,28.9443,0.3312148193751337,3.0,2nd Place,0
16,1.0,Alexandra Raisman,Percentage,21.0,0.10096153846153846,2.0,Eliminated Week 10,1
16,1.0,Andy Dick,Percentage,17.0,0.08173076923076923,10.0,Eliminated Week 7,0
16,1.0,D. L. Hughley,Percentage,12.0,0.057692307692307696,11.0,Eliminated Week 5,0
16,1.0,Ingo Rademacher,Percentage,20.0,0.09615384615384616,4.0,Eliminated Week 9,0
16,1.0,Jacoby Jones,Percentage,20.0,0.09615384615384616,4.0,3rd Place,0
16,1.0,Kellie Pickler,Percentage,21.0,0.10096153846153846,2.0,1st Place,0
16,1.0,Lisa Vanderpump,Percentage,18.0,0.08653846153846154,7.0,Eliminated Week 4,0
16,1.0,Sean Lowe,Percentage,19.0,0.09134615384615384,6.0,Eliminated Week 8,0
16,1.0,Victor Ortiz,Percentage,18.0,0.08653846153846154,7.0,Eliminated Week 6,0
16,1.0,Wynonna Judd,Percentage,18.0,0.08653846153846154,7.0,Eliminated Week 3,0
16,1.0,Zendaya,Percentage,24.0,0.11538461538461539,1.0,2nd Place,0
16,2.0,Alexandra Raisman,Percentage,24.0,0.10480349344978165,3.0,Eliminated Week 10,0
16,2.0,Andy Dick,Percentage,20.0,0.08733624454148471,5.0,Eliminated Week 7,0
16,2.0,D. L. Hughley,Percentage,16.0,0.06986899563318777,11.0,Eliminated Week 5,0
16,2.0,Ingo Rademacher,Percentage,20.0,0.08733624454148471,5.0,Eliminated Week 9,0
16,2.0,Jacoby Jones,Percentage,23.0,0.10043668122270742,4.0,3rd Place,0
16,2.0,Kellie Pickler,Percentage,26.0,0.11353711790393013,1.0,1st Place,0
16,2.0,Lisa Vanderpump,Percentage,18.0,0.07860262008733625,8.0,Eliminated Week 4,0
16,2.0,Sean Lowe,Percentage,20.0,0.08733624454148471,5.0,Eliminated Week 8,0
16,2.0,Victor Ortiz,Percentage,18.0,0.07860262008733625,8.0,Eliminated Week 6,0
16,2.0,Wynonna Judd,Percentage,18.0,0.07860262008733625,8.0,Eliminated Week 3,0
16,2.0,Zendaya,Percentage,26.0,0.11353711790393013,1.0,2nd Place,0
16,3.0,Alexandra Raisman,Percentage,23.0,0.09787250701703322,4.0,Eliminated Week 10,0
16,3.0,Andy Dick,Percentage,18.0,0.07659587505680861,9.0,Eliminated Week 7,0
16,3.0,D. L. Hughley,Percentage,16.0,0.06808522227271877,10.0,Eliminated Week 5,0
16,3.0,Ingo Rademacher,Percentage,21.0,0.08936185423294338,6.0,Eliminated Week 9,0
16,3.0,Jacoby Jones,Percentage,25.9998,0.11063763512788959,1.0,3rd Place,0
16,3.0,Kellie Pickler,Percentage,25.0,0.10638315980112308,3.0,1st Place,0
16,3.0,Lisa Vanderpump,Percentage,21.0,0.08936185423294338,6.0,Eliminated Week 4,0
16,3.0,Sean Lowe,Percentage,21.0,0.08936185423294338,6.0,Eliminated Week 8,0
16,3.0,Victor Ortiz,Percentage,23.0,0.09787250701703322,4.0,Eliminated Week 6,0
16,3.0,Wynonna Judd,Percentage,15.0,0.06382989588067384,11.0,Eliminated Week 3,1
16,3.0,Zendaya,Percentage,25.9998,0.11063763512788959,1.0,2nd Place,0
16,4.0,Alexandra Raisman,Percentage,27.0,0.12053571428571429,1.0,Eliminated Week 10,0
16,4.0,Andy Dick,Percentage,21.0,0.09375,6.0,Eliminated Week 7,0
16,4.0,D. L. Hughley,Percentage,21.0,0.09375,6.0,Eliminated Week 5,0
16,4.0,Ingo Rademacher,Percentage,23.0,0.10267857142857142,5.0,Eliminated Week 9,0
16,4.0,Jacoby Jones,Percentage,24.0,0.10714285714285714,4.0,3rd Place,0
16,4.0,Kellie Pickler,Percentage,26.0,0.11607142857142858,2.0,1st Place,0
16,4.0,Lisa Vanderpump,Percentage,18.0,0.08035714285714286,9.0,Eliminated Week 4,1
16,4.0,Sean Lowe,Percentage,20.0,0.08928571428571429,8.0,Eliminated Week 8,0
16,4.0,Victor Ortiz,Percentage,18.0,0.08035714285714286,9.0,Eliminated Week 6,0
16,4.0,Zendaya,Percentage,26.0,0.11607142857142858,2.0,2nd Place,0
16,5.0,Alexandra Raisman,Percentage,25.0,0.11961722488038277,4.0,Eliminated Week 10,0
16,5.0,Andy Dick,Percentage,18.0,0.0861244019138756,8.0,Eliminated Week 7,0
16,5.0,D. L. Hughley,Percentage,18.0,0.0861244019138756,8.0,Eliminated Week 5,1
16,5.0,Ingo Rademacher,Percentage,21.0,0.10047846889952153,6.0,Eliminated Week 9,0
16,5.0,Jacoby Jones,Percentage,26.0,0.12440191387559808,3.0,3rd Place,0
16,5.0,Kellie Pickler,Percentage,27.0,0.1291866028708134,2.0,1st Place,0
16,5.0,Sean Lowe,Percentage,24.0,0.11483253588516747,5.0,Eliminated Week 8,0
16,5.0,Victor Ortiz,Percentage,21.0,0.10047846889952153,6.0,Eliminated Week 6,0
16,5.0,Zendaya,Percentage,29.0,0.13875598086124402,1.0,2nd Place,0
16,6.0,Alexandra Raisman,Percentage,26.0,0.13793103448275862,2.0,Eliminated Week 10,0
16,6.0,Andy Dick,Percentage,21.5,0.11405835543766578,7.0,Eliminated Week 7,0
16,6.0,Ingo Rademacher,Percentage,23.0,0.1220159151193634,4.0,Eliminated Week 9,0
16,6.0,Jacoby Jones,Percentage,22.5,0.11936339522546419,6.0,3rd Place,0
16,6.0,Kellie Pickler,Percentage,27.0,0.14323607427055704,1.0,1st Place,0
16,6.0,Sean Lowe,Percentage,23.0,0.1220159151193634,4.0,Eliminated Week 8,0
16,6.0,Victor Ortiz,Percentage,20.0,0.10610079575596817,8.0,Eliminated Week 6,1
16,6.0,Zendaya,Percentage,25.5,0.13527851458885942,3.0,2nd Place,0
16,7.0,Alexandra Raisman,Percentage,32.0,0.17391304347826086,1.0,Eliminated Week 10,0
16,7.0,Andy Dick,Percentage,17.0,0.09239130434782608,7.0,Eliminated Week 7,1
16,7.0,Ingo Rademacher,Percentage,25.0,0.1358695652173913,5.0,Eliminated Week 9,0
16,7.0,Jacoby Jones,Percentage,27.0,0.14673913043478262,4.0,3rd Place,0
16,7.0,Kellie Pickler,Percentage,29.0,0.15760869565217392,3.0,1st Place,0
16,7.0,Sean Lowe,Percentage,24.0,0.13043478260869565,6.0,Eliminated Week 8,0
16,7.0,Zendaya,Percentage,30.0,0.16304347826086957,2.0,2nd Place,0
16,8.0,Alexandra Raisman,Percentage,28.0,0.18006430868167203,2.0,Eliminated Week 10,0
16,8.0,Ingo Rademacher,Percentage,24.0,0.15434083601286175,5.0,Eliminated Week 9,0
16,8.0,Jacoby Jones,Percentage,26.0,0.16720257234726688,4.0,3rd Place,0
16,8.0,Kellie Pickler,Percentage,27.5,0.17684887459807075,3.0,1st Place,0
16,8.0,Sean Lowe,Percentage,21.0,0.13504823151125403,6.0,Eliminated Week 8,1
16,8.0,Zendaya,Percentage,29.0,0.1864951768488746,1.0,2nd Place,0
16,9.0,Alexandra Raisman,Percentage,29.5,0.20921985815602837,1.0,Eliminated Week 10,0
16,9.0,Ingo Rademacher,Percentage,25.5,0.18085106382978725,5.0,Eliminated Week 9,1
16,9.0,Jacoby Jones,Percentage,29.5,0.20921985815602837,1.0,3rd Place,0
16,9.0,Kellie Pickler,Percentage,29.0,0.20567375886524822,3.0,1st Place,0
16,9.0,Zendaya,Percentage,27.5,0.1950354609929078,4.0,2nd Place,0
16,10.0,Alexandra Raisman,Percentage,29.0,0.24786345971235874,3.0,Eliminated Week 10,1
16,10.0,Jacoby Jones,Percentage,27.999899999999997,0.2393155891586232,4.0,3rd Place,0
16,10.0,Kellie Pickler,Percentage,30.0,0.256410475564509,1.0,1st Place,0
16,10.0,Zendaya,Percentage,30.0,0.256410475564509,1.0,2nd Place,0
17,1.0,Amber Riley,Percentage,27.0,0.10546875,1.0,1st Place,0
17,1.0,Bill Engvall,Percentage,18.0,0.0703125,10.0,Eliminated Week 11,1
17,1.0,Bill Nye,Percentage,14.0,0.0546875,12.0,Eliminated Week 3,0
17,1.0,Brant Daugherty,Percentage,22.0,0.0859375,6.0,Eliminated Week 8,0
17,1.0,Christina Milian,Percentage,22.0,0.0859375,6.0,Eliminated Week 5,0
17,1.0,Corbin Bleu,Percentage,24.0,0.09375,2.0,2nd Place,0
17,1.0,Elizabeth Berkley Lauren,Percentage,24.0,0.09375,2.0,Eliminated Week 9,0
17,1.0,Jack Osbourne,Percentage,23.0,0.08984375,4.0,3rd Place,0
17,1.0,Keyshawn Johnson,Percentage,17.0,0.06640625,11.0,Eliminated Week 2,0
17,1.0,Leah Remini,Percentage,21.0,0.08203125,8.0,Eliminated Week 10,1
17,1.0,"Nicole ""Snooki"" Polizzi",Percentage,23.0,0.08984375,4.0,Eliminated Week 7,0
17,1.0,Valerie Harper,Percentage,21.0,0.08203125,8.0,Eliminated Week 4,0
17,2.0,Amber Riley,Percentage,24.0,0.09022556390977443,4.0,1st Place,0
17,2.0,Bill Engvall,Percentage,21.0,0.07894736842105263,8.0,Eliminated Week 11,0
17,2.0,Bill Nye,Percentage,17.0,0.06390977443609022,12.0,Eliminated Week 3,0
17,2.0,Brant Daugherty,Percentage,23.0,0.08646616541353383,7.0,Eliminated Week 8,0
17,2.0,Christina Milian,Percentage,25.0,0.09398496240601503,2.0,Eliminated Week 5,0
17,2.0,Corbin Bleu,Percentage,26.0,0.09774436090225563,1.0,2nd Place,0
17,2.0,Elizabeth Berkley Lauren,Percentage,25.0,0.09398496240601503,2.0,Eliminated Week 9,0
17,2.0,Jack Osbourne,Percentage,24.0,0.09022556390977443,4.0,3rd Place,0
17,2.0,Keyshawn Johnson,Percentage,18.0,0.06766917293233082,11.0,Eliminated Week 2,1
17,2.0,Leah Remini,Percentage,24.0,0.09022556390977443,4.0,Eliminated Week 10,0
17,2.0,"Nicole ""Snooki"" Polizzi",Percentage,20.0,0.07518796992481203,9.0,Eliminated Week 7,0
17,2.0,Valerie Harper,Percentage,19.0,0.07142857142857142,10.0,Eliminated Week 4,0
17,3.0,Amber Riley,Percentage,24.0,0.09411764705882353,6.0,1st Place,0
17,3.0,Bill Engvall,Percentage,24.0,0.09411764705882353,6.0,Eliminated Week 11,0
17,3.0,Bill Nye,Percentage,16.0,0.06274509803921569,10.0,Eliminated Week 3,1
17,3.0,Brant Daugherty,Percentage,27.0,0.10588235294117647,1.0,Eliminated Week 8,0
17,3.0,Christina Milian,Percentage,26.0,0.10196078431372549,2.0,Eliminated Week 5,0
17,3.0,Corbin Bleu,Percentage,26.0,0.10196078431372549,2.0,2nd Place,0
17,3.0,Elizabeth Berkley Lauren,Percentage,25.0,0.09803921568627451,4.0,Eliminated Week 9,0
17,3.0,Jack Osbourne,Percentage,22.0,0.08627450980392157,9.0,3rd Place,0
17,3.0,Leah Remini,Percentage,24.0,0.09411764705882353,6.0,Eliminated Week 10,0
17,3.0,"Nicole ""Snooki"" Polizzi",Percentage,25.0,0.09803921568627451,4.0,Eliminated Week 7,0
17,3.0,Valerie Harper,Percentage,16.0,0.06274509803921569,10.0,Eliminated Week 4,0
17,4.0,Amber Riley,Percentage,27.0,0.11392405063291139,1.0,1st Place,0
17,4.0,Bill Engvall,Percentage,21.0,0.08860759493670886,8.0,Eliminated Week 11,0
17,4.0,Brant Daugherty,Percentage,21.0,0.08860759493670886,8.0,Eliminated Week 8,0
17,4.0,Christina Milian,Percentage,24.0,0.10126582278481013,4.0,Eliminated Week 5,0
17,4.0,Corbin Bleu,Percentage,27.0,0.11392405063291139,1.0,2nd Place,0
17,4.0,Elizabeth Berkley Lauren,Percentage,27.0,0.11392405063291139,1.0,Eliminated Week 9,0
17,4.0,Jack Osbourne,Percentage,24.0,0.10126582278481013,4.0,3rd Place,0
17,4.0,Leah Remini,Percentage,24.0,0.10126582278481013,4.0,Eliminated Week 10,0
17,4.0,"Nicole ""Snooki"" Polizzi",Percentage,24.0,0.10126582278481013,4.0,Eliminated Week 7,0
17,4.0,Valerie Harper,Percentage,18.0,0.0759493670886076,10.0,Eliminated Week 4,1
17,5.0,Amber Riley,Percentage,26.0,0.11063829787234042,6.0,1st Place,0
17,5.0,Bill Engvall,Percentage,24.0,0.10212765957446808,8.0,Eliminated Week 11,0
17,5.0,Brant Daugherty,Percentage,27.0,0.1148936170212766,3.0,Eliminated Week 8,0
17,5.0,Christina Milian,Percentage,28.0,0.11914893617021277,1.0,Eliminated Week 5,1
17,5.0,Corbin Bleu,Percentage,28.0,0.11914893617021277,1.0,2nd Place,0
17,5.0,Elizabeth Berkley Lauren,Percentage,26.0,0.11063829787234042,6.0,Eliminated Week 9,0
17,5.0,Jack Osbourne,Percentage,27.0,0.1148936170212766,3.0,3rd Place,0
17,5.0,Leah Remini,Percentage,22.0,0.09361702127659574,9.0,Eliminated Week 10,0
17,5.0,"Nicole ""Snooki"" Polizzi",Percentage,27.0,0.1148936170212766,3.0,Eliminated Week 7,0
17,6.0,Amber Riley,Percentage,31.999899999999997,0.13852818537899697,1.0,1st Place,0
17,6.0,Bill Engvall,Percentage,23.9999,0.10389603080876471,8.0,Eliminated Week 11,0
17,6.0,Brant Daugherty,Percentage,31.0,0.13419959895965008,3.0,Eliminated Week 8,0
17,6.0,Corbin Bleu,Percentage,26.999899999999997,0.1168830887726018,6.0,2nd Place,0
17,6.0,Elizabeth Berkley Lauren,Percentage,31.9998,0.13852775247706486,2.0,Eliminated Week 9,0
17,6.0,Jack Osbourne,Percentage,26.9998,0.11688265587066968,7.0,3rd Place,0
17,6.0,Leah Remini,Percentage,27.999899999999997,0.12121210809388083,5.0,Eliminated Week 10,0
17,6.0,"Nicole ""Snooki"" Polizzi",Percentage,30.0,0.12987057963837104,4.0,Eliminated Week 7,0
17,7.0,Amber Riley,Percentage,29.5,0.13318284424379231,1.0,1st Place,0
17,7.0,Bill Engvall,Percentage,25.0,0.11286681715575621,8.0,Eliminated Week 11,0
17,7.0,Brant Daugherty,Percentage,28.5,0.12866817155756208,3.0,Eliminated Week 8,0
17,7.0,Corbin Bleu,Percentage,29.5,0.13318284424379231,1.0,2nd Place,0
17,7.0,Elizabeth Berkley Lauren,Percentage,27.0,0.12189616252821671,5.0,Eliminated Week 9,0
17,7.0,Jack Osbourne,Percentage,28.5,0.12866817155756208,3.0,3rd Place,0
17,7.0,Leah Remini,Percentage,26.5,0.11963882618510158,7.0,Eliminated Week 10,0
17,7.0,"Nicole ""Snooki"" Polizzi",Percentage,27.0,0.12189616252821671,5.0,Eliminated Week 7,1
17,8.0,Amber Riley,Percentage,28.0,0.14583333333333334,3.0,1st Place,0
17,8.0,Bill Engvall,Percentage,24.0,0.125,7.0,Eliminated Week 11,0
17,8.0,Brant Daugherty,Percentage,27.0,0.140625,5.0,Eliminated Week 8,1
17,8.0,Corbin Bleu,Percentage,30.0,0.15625,1.0,2nd Place,0
17,8.0,Elizabeth Berkley Lauren,Percentage,25.0,0.13020833333333334,6.0,Eliminated Week 9,0
17,8.0,Jack Osbourne,Percentage,30.0,0.15625,1.0,3rd Place,0
17,8.0,Leah Remini,Percentage,28.0,0.14583333333333334,3.0,Eliminated Week 10,0
17,9.0,Amber Riley,Percentage,25.5,0.1619047619047619,5.0,1st Place,0
17,9.0,Bill Engvall,Percentage,21.0,0.13333333333333333,6.0,Eliminated Week 11,0
17,9.0,Corbin Bleu,Percentage,29.0,0.18412698412698414,1.0,2nd Place,0
17,9.0,Elizabeth Berkley Lauren,Percentage,28.0,0.17777777777777778,2.0,Eliminated Week 9,1
17,9.0,Jack Osbourne,Percentage,27.0,0.17142857142857143,3.0,3rd Place,0
17,9.0,Leah Remini,Percentage,27.0,0.17142857142857143,3.0,Eliminated Week 10,0
17,10.0,Amber Riley,Percentage,39.5,0.2257142857142857,1.0,1st Place,0
17,10.0,Bill Engvall,Percentage,30.0,0.17142857142857143,5.0,Eliminated Week 11,0
17,10.0,Corbin Bleu,Percentage,37.5,0.21428571428571427,2.0,2nd Place,0
17,10.0,Jack Osbourne,Percentage,35.5,0.20285714285714285,3.0,3rd Place,0
17,10.0,Leah Remini,Percentage,32.5,0.18571428571428572,4.0,Eliminated Week 10,1
17,11.0,Amber Riley,Percentage,31.333199999999998,0.27365383574062396,1.0,1st Place,0
17,11.0,Bill Engvall,Percentage,25.499899999999997,0.22270771724567986,4.0,Eliminated Week 11,1
17,11.0,Corbin Bleu,Percentage,29.6664,0.25909655421775135,2.0,2nd Place,0
17,11.0,Jack Osbourne,Percentage,27.999899999999997,0.24454189279594477,3.0,3rd Place,0
18,1.0,Amy Purdy,Percentage,24.0,0.09716599190283401,3.0,2nd Place,0
18,1.0,Candace Cameron Bure,Percentage,25.0,0.10121457489878542,2.0,3rd Place,0
18,1.0,Charlie White,Percentage,27.0,0.10931174089068826,1.0,Eliminated Week 9,0
18,1.0,Cody Simpson,Percentage,22.0,0.08906882591093117,6.0,Eliminated Week 5,0
18,1.0,Danica McKellar,Percentage,24.0,0.09716599190283401,3.0,Eliminated Week 8,0
18,1.0,Diana Nyad,Percentage,18.0,0.0728744939271255,11.0,Eliminated Week 2,0
18,1.0,Drew Carey,Percentage,21.0,0.08502024291497975,7.0,Eliminated Week 6,0
18,1.0,James Maslow,Percentage,21.0,0.08502024291497975,7.0,Eliminated Week 10,1
18,1.0,Meryl Davis,Percentage,24.0,0.09716599190283401,3.0,1st Place,0
18,1.0,NeNe Leakes,Percentage,21.0,0.08502024291497975,7.0,Eliminated Week 7,0
18,1.0,Sean Avery,Percentage,20.0,0.08097165991902834,10.0,Eliminated Week 2,0
18,2.0,Amy Purdy,Percentage,24.0,0.10480349344978165,4.0,2nd Place,0
18,2.0,Candace Cameron Bure,Percentage,21.0,0.09170305676855896,7.0,3rd Place,0
18,2.0,Charlie White,Percentage,25.0,0.1091703056768559,1.0,Eliminated Week 9,0
18,2.0,Cody Simpson,Percentage,22.0,0.09606986899563319,6.0,Eliminated Week 5,0
18,2.0,Danica McKellar,Percentage,24.0,0.10480349344978165,4.0,Eliminated Week 8,0
18,2.0,Drew Carey,Percentage,21.0,0.09170305676855896,7.0,Eliminated Week 6,0
18,2.0,James Maslow,Percentage,25.0,0.1091703056768559,1.0,Eliminated Week 10,0
18,2.0,Meryl Davis,Percentage,25.0,0.1091703056768559,1.0,1st Place,0
18,2.0,NeNe Leakes,Percentage,21.0,0.09170305676855896,7.0,Eliminated Week 7,0
18,2.0,Sean Avery,Percentage,21.0,0.09170305676855896,7.0,Eliminated Week 2,1
18,3.0,Amy Purdy,Percentage,36.0,0.1157556270096463,2.0,2nd Place,0
18,3.0,Candace Cameron Bure,Percentage,32.0,0.10289389067524116,7.0,3rd Place,0
18,3.0,Charlie White,Percentage,36.0,0.1157556270096463,2.0,Eliminated Week 9,0
18,3.0,Cody Simpson,Percentage,35.0,0.11254019292604502,6.0,Eliminated Week 5,0
18,3.0,Danica McKellar,Percentage,36.0,0.1157556270096463,2.0,Eliminated Week 8,0
18,3.0,Drew Carey,Percentage,30.0,0.09646302250803858,9.0,Eliminated Week 6,0
18,3.0,James Maslow,Percentage,36.0,0.1157556270096463,2.0,Eliminated Week 10,0
18,3.0,Meryl Davis,Percentage,39.0,0.12540192926045016,1.0,1st Place,0
18,3.0,NeNe Leakes,Percentage,31.0,0.09967845659163987,8.0,Eliminated Week 7,0
18,4.0,Amy Purdy,Percentage,34.0,0.11447811447811448,3.0,2nd Place,0
18,4.0,Candace Cameron Bure,Percentage,28.0,0.09427609427609428,9.0,3rd Place,0
